Id,Photos,Age,City_id,City,Status,Profile_entries
158880308,4,,282,Минск,,369
158917650,3,,649,Гродно,,0
171180129,30,,649,Гродно,,108
172414303,1,45,282,Минск,,24
173670419,2,,282,Минск,,7
173901995,1,,,,,5
175294631,2,22,,,,0
177731279,0,,,,,0
178610478,2,,649,Гродно,,22
181810733,11,,5331,Los Angeles,№ 8,577
216092704,1,,649,Гродно,,245
217186384,1,27,,,,2
250790217,2,,,,"Чешу голову, вспоминаю волосы",5
255448888,38,22,282,Минск,"get busy living, or get busy dying",166
261688529,4,14,282,Минск,,85
311608795,0,22,,,,0
319065796,2,,649,Гродно,,3
391050995,0,48,,,,0
391206064,1,21,282,Минск,,1
74481341,0,,,,,2
118251969,16,20,,,,110
139754749,2,,2149,Молодечно,ДИЗАЙНЕРСКИ ЗАВЯЗЫВАЮ ШНУРКИ.,0
139906558,10,,,,Перед святыней твоей лжи,10
148162415,9,20,1506,Жлобин,_vikofka_,0
151839998,9,,467,Могилёв,Silence is gold,7
152398365,16,,282,Минск,,7
152400328,4,,281,Брест,,2
152858768,2,19,1602104,Ольховка,Ценю в лали кроткость лани,1499
154152075,7,,,,Instagram : @lokunka,6
156346782,5,19,,,была в сети 15 минут назад,6
157639942,58,19,,,я люблю тебя,226
158658929,49,,,,,75
159403370,1,20,,,,0
161100598,9,20,,,,0
163717850,47,,,,сложно жить,65
163718323,15,,,,3/10,2
164721895,7,21,14380,Ивацевичи,inst: stifostriker,3
164760577,21,21,282,Минск,В ожидании их смерти.,14
165493463,18,,610,Пинск,,9
165883778,14,,282,Минск,роспочато,40
165967792,26,20,282,Минск,,984
170090730,7,,282,Минск,Оаоаоаоа мммм,3
170357224,2,19,,,,1
170430865,64,,7076,Жодино,Aliis inserviendo consumor,670
171388992,3,,,,,5
171726281,3,,14380,Ивацевичи,,8
174447632,6,,282,Минск,,289
175294631,2,22,,,,0
182810883,5,,282,Минск,Сегодня надо кастетом кроиться миру в черепе.,3
183626083,16,,,,^^,36
188493737,4,19,23,Астрахань,Жмыхнуло так классно,9
190462913,11,,14380,Ивацевичи,,0
191912008,5,,282,Минск,Wake up in the morning I got murder on my mind,1054
196960219,16,114,14380,Ивацевичи,,8
201007677,33,,14380,Ивацевичи,,45
201254120,2,23,282,Минск,,1
201416944,23,18,14380,Ивацевичи,"Ни кому не обязана, ни к чему не привязана, ни кому не подобна, потому и свободна!",3055
204737801,3,,282,Минск,,4
210906155,15,,413,Борисов,Dead Poets Society(1989),9
302606664,2,22,,,,0
302882944,6,,649,Гродно,,3
435639289,1,,,,,2
448159752,3,,282,Минск,,1
11525525,7,,,,,1409
11609721,18,31,281,Брест,Жыве Беларусь!,1377
11947752,20,34,281,Брест,this is your life and it's ending one minute at a time. Работай иди.,2264
12191328,38,29,281,Брест,брачоо .довольно рэпа ни о чем (с),297
12831801,3,31,281,Брест,Play hard!,2653
13533085,16,,1,Москва,Провокатор эмоций,277
14038731,20,,281,Брест,,356
15455738,11,,1,Москва,Подписывайтесь на мой новый проект 😉👉 boosty.to/kozodaev,5696
24278864,4,23,,,▼,43
28645494,24,26,2,Санкт-Петербург,"Если добро побеждает зло не брехня, то пожелай мне доброго дня!",124
29409055,29,,282,Минск,В этом году первый приступ пришелся на 09.06,5239
55441627,35,23,,,,8
58115067,0,,282,Минск,,717
61832713,5,,281,Брест,,174
78957380,8,,282,Минск,,4
78964131,22,,,,,12
80030780,111,22,282,Минск,😇,1331
80069063,17,,,,один не верный шаг - и все потеряно,1
82669062,7,22,282,Минск,I seek peace on the moon🌝,7
84315048,0,,282,Минск,,2
88315194,24,22,282,Минск,Измени статус,883
90396542,24,,,,ты чё такой серьёзный?,2898
105527266,2,21,282,Минск,Life’s a variety of rituals,7
107453404,2,,281,Брест,"Официальный представитель adidas, saucony, nike, reebok, puma, asics. Дилер уличной одежды топовых брендов. Весь товар в группе NAVOLNE.",980
117918315,6,,282,Минск,,1
118569790,0,,281,Брест,,0
125632362,8,21,281,Брест,Victoria aut morte,190
125892645,3,21,282,Минск,,1
125919202,2,,,,,0
127269637,2,,14380,Ивацевичи,,2
127549273,2,21,282,Минск,,847
129088742,49,21,282,Минск,,183
131581484,35,,281,Брест,,182
132222089,36,,,,,52
132307878,15,,282,Минск,,71
132877009,25,22,282,Минск,,12
133069357,3,,,,,29
133177725,22,21,282,Минск,☭,18
134505923,0,,,,,16
134730853,6,,2,Санкт-Петербург,харманэ бабанэр дэчар шафен,9
135031260,1,,,,,4
138025269,2,14,,,♥️,2
138512046,8,24,282,Минск,In hac ego mundo quod maerere,206
138782713,158,,281,Брест,"#музыкант На моём профиле ты сможешь наглядно убедиться, мечты сбываются.Я это докажу!Следи за мной и увидишь как я буду собирать СТАДИОНЫ.",1417
139177699,5,21,,,,4
139377921,2,,282,Минск,красный жук,7
139429291,14,,282,Минск,,50
139445528,25,28,281,Брест,☠ลϐრσр რϐσϱƨσ ẟϱპყณนᴥ☠,385
139530499,0,,,,,0
145533000,7,22,281,Брест,Фотограф 	Instagram: @_deep_in_space_,14
145708313,5,,281,Брест,"Chippin"" in",1833
146918499,12,,282,Минск,татары сила - живут красиво,300
147099165,5,23,282,Минск,⛅,49
147305651,14,20,282,Минск,,16
147820218,22,,,,inst: losecntrl,40
150338586,6,,,,🍁🍂🔥 впереди только самое лучшее))) просто верьте...🎉🧘‍♀️😘,23
150433572,3,21,281,Брест,,3
150806950,4,20,282,Минск,"гори, чтобы светить",17
150866725,4,,,,Vita militare est ¯\_(ツ)_/¯ fd,12
151054823,20,21,,,"хочу невозможного, а соглашаюсь на ненужное",0
151673439,19,,2064,Слуцк,"Waste not, want not",2009
152615335,2,21,282,Минск,"""я маленькая лошадка""",1
154398153,0,,281,Брест,,0
154672157,0,22,1,Москва,,0
158898662,19,23,,,"""По новым данным разведки - мы воевали сами с собой""",1785
159563311,0,,281,Брест,,0
162717131,9,,281,Брест,,14
162759745,3,22,281,Брест,,34
163712055,10,,,,,13
165520716,20,21,,,Если горе от ума – значит счастье от безумья,418
165844721,1,,,,Тот кто заслуживает любви больше чем вы все,0
171572107,1,,,,,0
171640833,12,,281,Брест,Генерал,1
180694647,1,,,,,345
183953018,22,,281,Брест,"Fallaces sunt rerum species | Ты будешь осажден, пока не пожелаешь сдаться и стать самим собой. Фриц Перлз",43
185615631,7,,,,🦄,9
186324424,8,20,2,Санкт-Петербург,,118
187650708,7,103,21987,Докшицы,живи так будто ты уже умер⛓,1
200347538,8,20,281,Брест,,2
201185835,1,,,,В свободном поиске,4
221580877,17,,,,,20
222450591,9,19,282,Минск,,2
223778001,9,,458,Berlin,В другой реальности,20
229547177,29,,,,я лишь (раз)очарование,107
229839765,2,,282,Минск,😔,1
253918886,3,22,1107,Бобруйск,,6
255448888,38,22,282,Минск,"get busy living, or get busy dying",166
284938271,3,,282,Минск,,11
286394479,27,,282,Минск,inst:buzova2,36
286996680,56,22,1925002,Ciechanów,🤘,87
287039540,6,,,,,4
287859769,10,26,924,Ашхабад,,52
302130507,17,22,198,Wien,Закабалил,24
307907514,3,,1,Москва,Один единственный,0
309768347,4,19,,,искусство грусти.,7
313387388,7,,282,Минск,,18
317338236,2,21,,,,1
343360217,11,21,,,📱please stop messaging me you’re weird,58
343883682,3,21,,,,0
347979674,1,,119,Ростов-на-Дону,"В школе мои стихи не могли выучить, а вконтакте пиздец любите",33
348450211,2,25,282,Минск,"Распродажа семейного гардероба. Минск - личная встреча, возврата нет. Предоплата, наложенный платеж ✅",4234
351841536,3,,281,Брест,,10
355683062,3,,,,|4.13| Слава Україні!,13
363278002,23,,282,Минск,الله أكبر,55
370357611,0,,,,,0
418951348,5,22,281,Брест,,92
420542208,12,24,282,Минск,,43
456926479,1,,282,Минск,"взмываем ввысь мы с крыш домов многоэтажных, летим, туда где уснем навсегда.. 🎶",5
485576841,1,43,,,,3
517137386,8,,282,Минск,Пивная фея,17
536853075,1,36,282,Минск,,40
543111616,12,,282,Минск,передумала 1.15  23.93..  22.189..,7
12722259,2,,,,,7
43788576,19,,282,Минск,,131
117982925,3,,282,Минск,😉,21
120422570,11,,282,Минск,,1
125661838,4,,282,Минск,,3
126604688,6,21,282,Минск,,30
134032196,5,,282,Минск,,8
137791846,19,21,282,Минск,,94
137859128,5,,,,Болох ft. Зек - Fuck you,3105
138170569,5,21,11654,Мядель,,14
139429291,14,,282,Минск,,50
141468527,11,,282,Минск,,192
141617993,6,,,,,0
142200783,1,,282,Минск,,0
143685419,7,,282,Минск,,878
144987210,1,,282,Минск,,1
146657461,3,,1922897,Warszawa,,0
150350404,8,23,282,Минск,,3
151106370,11,21,467,Могилёв,DEJA VU,3397
181693165,6,21,282,Минск,,16
220914050,9,22,282,Минск,F,4
231752795,4,20,282,Минск,снова в ськилу🤕,13
288323850,5,,,,,4
402189633,1,,282,Минск,,0
15120349,9,,1,Москва,Уличный остряк,591
15303516,13,25,1,Москва,,1519
46556574,25,,1,Москва,,79
46731654,6,,20760,Ляховичи,,0
47098781,10,,1,Москва,,10
47298196,5,26,1,Москва,,16
52628449,3,,1,Москва,,206
60125544,5,21,,,,18
64840087,1,,1,Москва,,6
93406874,12,22,1,Москва,Inst: kira_kiraaaa💦,2247
93943321,1,,1,Москва,,1
94212975,11,20,2,Санкт-Петербург,,3526
95284672,21,23,1,Москва,Грызу гранит 🎓 (ВСЕ куски сгрыз📕📕),3
95795651,5,,7320,Nanjing,,39
96982033,4,,1,Москва,www.instagram.com/wirragoddy,17
97435502,82,,1,Москва,изменила статус,1827
98268595,6,,1,Москва,,2
101822124,28,,1,Москва,,2007
102486857,3,24,1,Москва,,2
103202895,5,21,,,Inst: anastasia_harrison99 🕊,5
132642376,15,,,,,36
133069229,1,,1,Москва,в моем сердце навсегда<3,3
135198728,1,22,1,Москва,"Если что, я не виноват.",1
135987306,2,,,,,50
137766540,1,,1,Москва,,0
152171880,18,22,1,Москва,inst:valeria_1816,251
183013992,2,,1,Москва,,10
184157889,31,32,,,KURO' SAGOL!,501
184391935,21,,,,When I'm next to you I'm home!,11
192717669,1,,1,Москва,,1
194466393,9,,20760,Ляховичи,https://www.twitch.tv/hunter_bpr,46
195041436,18,21,1,Москва,"глина, камень, щебень, песок. доставка самовывоз",337
195243710,8,21,1,Москва,,12
204789438,3,,,,,4
219401051,11,,1,Москва,"Человек он был утонченный, но пил как лошадь.	Джером Д. Сэлинджер",45
223408311,9,,1,Москва,߷HLOPCHEE߷,17
250330579,2,22,1,Москва,,4
262830255,1,22,627,Симферополь,,1
304231082,4,,,,🛑🛑🛑,25
305126841,4,,1,Москва,♌️,8
336289678,1,92,5093033,Monaco,,8
349603586,3,22,,,,3
392003250,2,21,,,неплохо,8
394079891,1,23,1,Москва,,23
456311390,1,22,,,Все кто возвышают себя будут унижены.,1
472947463,0,23,,,,0
584007940,0,14,,,,0
603741747,1,20,,,Свобода - находиться чуть правее педали тормоза 😏,3
55909912,3,,,,,1
57774160,15,23,2149,Молодечно,Не важно какие у вас полномочия - важно какие у вас ресурсы (с) Максим Кац,966
78136522,9,21,,,,298
79820209,25,22,282,Минск,,1250
80030780,111,22,282,Минск,😇,1331
85328285,7,21,1600773,Бегомль,люблю Рихарда Круспе и математику,25
86192668,17,,282,Минск,,187
86968360,87,,281,Брест,"Cuando encuentres algo que te haga feliz, no te preocupes por lo que diga la gente.",1885
87463914,22,,282,Минск,,19
90128169,23,,282,Минск,,25
104218252,1,,282,Минск,,5
105527266,2,21,282,Минск,Life’s a variety of rituals,7
106756816,13,,282,Минск,"быть, а не казаться",216
106786712,3,,282,Минск,"Скорее, минуты летите, чтобы я вас не заметил",12
107435369,5,,1233,Орша,"""Люби всех, доверяй избранным, не делай зла никому"". Уильям Шекспир",283
110642496,1,,538,Барановичи,,1
112013339,5,,,,walkie like a talkie,20
114083000,1,,282,Минск,,2
132222089,36,,,,,52
132504316,6,,1113,Лида,,20
133510178,5,21,282,Минск,,195
137031597,5,,,,"No pain, no gain?> inst: korolchuk.vladislav",0
137253963,5,,282,Минск,,1
137422784,11,,,,,11
137490796,1,43,282,Минск,,94
138320840,27,23,1233,Орша,"Главное вовремя понять, в каких людях ты ошибаешься.",289
139234998,40,,282,Минск,/ 22. 9.33/ 8-3,39
139635227,62,,282,Минск,,26
139727587,1,32,153,Хабаровск,,10
142564141,36,,282,Минск,,7
142814303,0,23,282,Минск,,4
143838323,4,,282,Минск,I Hate Everything About You...,3
143842399,7,21,375,Мозырь,,1182
144015391,41,,1057,Львов,Волк говно не скажет - волк его покажет!,580
144497733,5,,,,,8
144831019,8,,413,Борисов,Only you..7,19
145348952,9,,,,,6
147300496,8,22,,,,14
147833043,35,22,282,Минск,Я покажу вас насколько я хорош. М. А.,4284
156256238,10,22,282,Минск,,17
156382091,3,,,,"Я Воик, а ты нет!",0
163712055,10,,,,,13
164084787,13,,3687,Щучин,"Если время потрачено с удовольствием, то оно не потрачено зря!",8
178351945,11,,375,Мозырь,Sippinteainyohood,692
178712355,179,,244,Витебск,💃,1640
180694647,1,,,,,345
180960386,30,22,282,Минск,яркая как солнце,41
185189398,11,22,,,,57
186929175,6,,282,Минск,Compound interest is the eighth wonder of the world.,5
191308963,4,,282,Минск,Третье тысячелетие - борьба за жизнь продолжается !,163
202843138,2,,282,Минск,,0
239346620,6,,282,Минск,,2
245500821,22,,,,,19
245670357,6,22,282,Минск,,5
245865370,5,,282,Минск,волк🤝🏻,6
247817725,4,,,,,489
274588823,4,,,,,0
282927562,45,,282,Минск,мартовский котик,5
288323850,5,,,,,4
292797587,7,22,282,Минск,,0
295216534,4,,,,Вот так и живём,0
398000423,3,22,282,Минск,Contra spem spero,48
444165970,9,,1233,Орша,,3
497253521,1,25,1,Москва,,0
2022685,29,,1,Москва,,1190
46731654,6,,20760,Ляховичи,,0
140392270,14,,,,,33
144000660,79,20,314,Киев,Счастье принадлежит бесстрашным,2751
154456260,6,20,,,"Я выпил пива, и ложусь спать",763
154526071,6,,1,Москва,,14
161523924,34,,1,Москва,Не умеешь рисовать глаза - рисуй волосы @Онтон,865
161982835,27,,1,Москва,солнышко моё вставай,10
166691467,6,20,1,Москва,inst: syber_2_u	Служу России,3630
169314054,5,19,1,Москва,,0
169994886,26,,1,Москва,Как то вот так✌🏼,160
171349542,14,,71,Кострома,❤🍂,390
173465855,7,23,1,Москва,,43
175022570,10,,1,Москва,"держись подальше, honey 💓",124
175294631,2,22,,,,0
181929093,9,17,,,🦋,4
201311251,8,,1,Москва,,2
201709070,6,,1,Москва,,20
202909284,4,,,,,2
203203651,3,,,,,1
207404804,18,19,1,Москва,Зачем вы заставляете меня всё больше презирать человеческую рассу!?,38
209054630,2,,,,в стране с рождения отсутствует моя свобода,5
209403577,2,18,1008500,Ташкент,Старик мне плевать я генгста!,8
210741970,1,,1,Москва,Лично я верю в пиво,5
230469535,5,19,1,Москва,,5
232826519,0,,,,superb,0
233948523,1,21,1,Москва,,3
236551906,14,,1,Москва,Крошка моя...❤️,36
237161148,7,,1,Москва,,194
238110353,14,19,1,Москва,Мама показала как сыну кушать заны,17
238292908,5,,1,Москва,— я бэтмен,31
239476978,1,,1,Москва,,0
243977654,1,109,1,Москва,Мы помним.,6
246155111,2,21,1,Москва,Наруто шиппуден,3
248719414,1,17,1,Москва,Инст: ksushaa_dd🦋,2
269228487,7,16,1,Москва,good bay,16
270792702,19,,1,Москва,,36
274229010,32,,,,мур,11
276929744,4,19,1,Москва,🇦🇿,12
277198443,47,,1,Москва,,197
288488824,8,,,,один из четырёхсот,19
288644789,4,,1,Москва,"«Рай впереди,трусость порождает бесчестие, страх не спасёт от судьбы!»",0
294634055,2,,,,Inst : Mare_9496	Ukrainian 🇺🇦 Russian 🇷🇺 English 🇬🇧,10
296699494,1,,1661,"Washington, D.C.",🧸🎀,3
306084308,2,70,36,Видное,42,3
328279954,8,,,,"""Вместо гениальности являются глупость и подлость, не имеющие примера""",37
329949291,3,,1,Москва,,0
352119587,8,,1,Москва,житель умир от депресии,56
361995994,47,,,,,13
381116536,5,,,,всего лишь копия имитации.,10
385596988,2,,1,Москва,"я считаю, что сила в по#уизме. Кому по#уй - тот и сильнее",11
399582041,1,18,1,Москва,Бизнес - это клёво,1128
400149591,1,,,,,2
402713657,5,,1,Москва,,9
406080311,1,,1,Москва,"нас ебут, а мы крепчаем 	P. S маленький босс",323
409806003,17,16,5331,Los Angeles,"но если бы каждый раз вмecто сигapeты была бы возможность тебя поцеловать, 		я бы бросила кypить.🥀",388
430234740,0,16,1,Москва,kamehameha,0
436333816,1,18,1,Москва,,1
442105173,1,20,1,Москва,,1
445452177,7,17,1,Москва,,16
446610937,69,18,1,Москва,"Лисёнок, на этом всё.	04.12.19❤️",261
475200448,0,,1,Москва,Inst: Khalid_dokka,0
478801612,2,,1957236,Баку,"перестаньте со мной общатся, я съем ваш мозг",153
492585122,3,16,1,Москва,У каждого человека есть второй шанс,22
495416772,7,,1914764,Tokyo,,0
495451524,2,,,,💕,11
505292061,11,23,1951986,München,"Боже, дай мне элексир от тупых сук.",2
508796080,8,21,,,🌙☀,2
519381671,1,22,,,,1
519844251,1,17,,,ауе,0
520501236,6,15,1,Москва,,2
520502626,1,,,,,0
529366177,0,,1,Москва,,0
534417495,3,,23,Астрахань,1000-7?,7
540346687,2,110,,,🔥 Биты на заказ 🔥,33
553718041,3,22,,,Young&beautiful 💖,4
568148621,3,100,,,kill yourself🕸,3
569731730,0,113,1,Москва,,2
593064602,0,16,,,,0
597334449,1,18,1,Москва,,6
55075029,0,,467,Могилёв,,66
55760406,14,22,1,Москва,,1880
106786712,3,,282,Минск,"Скорее, минуты летите, чтобы я вас не заметил",12
112707818,20,,282,Минск,,40
114759684,2,,282,Минск,,2
118404225,6,22,282,Минск,Передай мне водичку,552
125241720,56,,282,Минск,,58
127269637,2,,14380,Ивацевичи,,2
133177725,22,21,282,Минск,☭,18
134828347,5,,282,Минск,✨,106
134863996,11,,282,Минск,,715
135031260,1,,,,,4
135101843,6,,282,Минск,Коты такие забавные 😸,14
135591884,0,,282,Минск,,0
139728315,10,21,,,,5
142078907,4,,282,Минск,историю пишут победители,32
145348952,9,,,,,6
146721766,4,,,,,5
147230207,5,,282,Минск,,4
147241635,54,,1661,"Washington, D.C.",,567
147350936,7,,282,Минск,,9
151054823,20,21,,,"хочу невозможного, а соглашаюсь на ненужное",0
152305713,5,,,,,1
152659552,7,,282,Минск,meowvizi,0
158713241,1,,282,Минск,,10
162729228,9,,,,💋,9
163712055,10,,,,,13
170178059,2,,282,Минск,,29
172464966,2,,282,Минск,рискуйте.,23
173088700,7,,1107,Бобруйск,,0
174174276,5,,,,,0
174474756,9,,1107,Бобруйск,Amat victoria curam,175
175294631,2,22,,,,0
175584778,174,,,,,444
176099565,5,,282,Минск,,1
178351945,11,,375,Мозырь,Sippinteainyohood,692
178445822,46,20,282,Минск,"Благое вижу, хвалю, но к дурному влекусь.",289
180376681,26,,,,,27
180694647,1,,,,,345
199113414,1,22,282,Минск,Без языка сложно спорить о вкусах,21
210268394,3,22,282,Минск,,1
213263396,30,,282,Минск,Сын андерграундного отца,68
223936903,0,,,,,7
236129223,2,,,,,9
240920957,2,21,,,,1
275561896,5,,,,"Мне ваш Бог не отец, не брат, не друг. И смерть не конец, а обратный путь 6.7.20❤",0
292797587,7,22,282,Минск,,0
330757854,3,32,282,Минск,,43
333109211,1,,649,Гродно,,1
343883682,3,21,,,,0
353914289,1,,,,,0
382165320,2,,,,,14
18747883,24,,119,Ростов-на-Дону,,4
21805421,40,28,282,Минск,,271
28962417,6,,,,,12
29510203,14,103,282,Минск,,0
31158860,147,,538,Барановичи,"— Когда мне говорят, что на утро я об этом пожалею, я сплю до обеда.",860
73917958,5,,282,Минск,,17
81123960,62,,282,Минск,,2
114848317,49,,20760,Ляховичи,,896
121555868,6,,,,,2
134503500,20,,1113,Лида,всё правильно.,74
135112311,5,,,,,13
140938262,150,,20760,Ляховичи,,8
140940581,22,22,,,,28
141032135,5,,538,Барановичи,просто в конце начинаешь думать о начале,4
143533174,11,22,282,Минск,Счастье сопутствует смелым💫,16
153919670,2,,7430,Кореличи,,10
164680190,5,,538,Барановичи,,394
169817600,25,33,282,Минск,"Всё будет пиздата,верьте в себя ребята.",1259
216279105,4,,538,Барановичи,,3
221706752,9,,2064,Слуцк,,0
226608305,2,,282,Минск,,10
242608369,3,28,,,🤷‍♂️🤦‍♂️,0
247074231,3,,,,,0
301102163,4,24,282,Минск,,0
305971561,10,,,,Совет дня: 	Любите жизнь! Вам с ней ещё жить и жить!,25
322581262,12,,20760,Ляховичи,,123
336100067,14,24,,,,14
396951073,1,24,,,,1
8831071,17,39,282,Минск,Берегите  друг друга!!! Все так непрочно... Всех люблю!,196
8969843,33,,282,Минск,"Счастье - это дорога, а не станция прибытия!!",3907
43795379,2,,282,Минск,Все меняется)),20
57166901,1,,282,Минск,,198
156944074,8,17,538,Барановичи,♡,616
158028642,9,,,,"Чувак, эта вечеринка отстой. Я, бля, ненавижу этих людей...",10
162618245,5,18,,,,5
165625349,1,,,,,2
169426326,20,36,282,Минск,,264
183903241,14,21,282,Минск,How I would like to change everything...,168
183989722,18,17,282,Минск,,207
185052498,11,,282,Минск,.,11
185927012,6,,282,Минск,Instagram:_valeriaaa01_,429
188939086,3,18,282,Минск,🐥,194
197858264,2,19,,,Люблю исключительно вафли,2
203550713,5,,282,Минск,Какашка в проруби,5
207264887,23,,282,Минск,,29
207267546,14,115,,,🇸🇾حفظ الله سوريا🇸🇾,152
208408622,10,18,282,Минск,,109
212466625,67,17,282,Минск,💕🌚,2850
216926244,1,,282,Минск,,0
221344069,2,18,10410,Островец,❤,2
228482366,3,,282,Минск,,0
235764380,12,,,,(╮°-°)╮┳━━┳ Взял стол. ( ╯°□°)╯ ┻━━┻ И устроил дебош!,645
238180316,2,,3825266,Pusang,"фу, девочка",30
240967540,2,,17790,Миоры,🐺🐺🐺🐺,13
242326612,2,,282,Минск,,4
243098479,1,,282,Минск,Inst:@semyon_smile,368
244913743,0,,,,,0
245001929,1,,282,Минск,,1
246882314,1,,,,"Знаешь, ждать тяжело, но может оно того стоит…تبا لك",1
249848696,2,,282,Минск,лет зе шоу бегин!!!,267
250374059,1,,282,Минск,копилка моментов,1
265777232,18,,2064,Слуцк,С праздником мужики!,159
272124814,1,41,282,Минск,DO MORE OF WHAT MAKES YOU HAPPY,282
282306354,1,,282,Минск,,86
285859973,4,,282,Минск,,104
287205973,1,,282,Минск,"По всем вопросам обращайтесь с понедельника по пятницу с 9.00 до 18.00. +375293830999 Диана, +375291087994 Эльвира.",108
316421284,8,17,,,Я ганстер,0
321175841,1,,282,Минск,)))))),1
329109288,7,,,,"Хочется закрыть глаза, открыть—а перед тобой море.",18
329902436,3,,,,🍇,1
332295239,53,,282,Минск,Counterfeit hypocrite holy shit🥀||♡🇰🇷 || 🏳‍🌈️,34
333404745,5,,2064,Слуцк,✨Inst: d.demidchik99✨,17
347091475,3,18,282,Минск,,122
354236577,1,,282,Минск,Inst: __your_cherry_ 🍒,3
415577067,1,17,,,,18
420526753,6,79,4982,Марьина Горка,"🔥Легko раssuждать, когда пробbлемы ne u teбя🌧",9
444149886,2,,,,inst:  karpovich_43,3
444934493,1,19,,,царица потерянных душ🍷,124
515555132,2,17,,,~лицемер~,2
518276031,1,,282,Минск,1/N/2/3/4/5,3
526661661,1,15,,,,2
527804241,1,,,,,1
533777057,1,15,,,,11
537226220,1,20,,,"""I'm not ofnike like some crazy people""",3
538195325,3,16,,,Gucci Flip Flops🔗,225
538844300,10,,,,чмок🐰,6
541046502,1,16,,,🥀лох это🕴️СУДЬБА 🥀,1
552265042,4,,282,Минск,Inst: anechka.66,10
553997484,2,,,,,6
